Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,cp_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
GA,1,241,9208,3,6429,2022,732,0,14364,6812,3,3,3,25,-,7.2825ns,-,-,-,-,17,-,-
GA,1,242,7641,5,4625,2094,886,0,12541,5812,5,5,5,36,0,4.2481ns,-,-,-,-,26,-,-
GA,1,243,9208,3,6429,2022,732,0,14364,6812,3,3,3,25,-,7.2825ns,-,-,-,-,17,-,-
GA,1,244,7797,5,4765,2190,810,0,12574,5836,5,5,5,32,-,4.1381ns,-,-,-,-,26,-,-
GA,1,245,7561,4,4625,2100,784,0,12366,5703,5,5,5,52,-,4.3981ns,-,-,-,-,19,-,-
GA,1,246,13896,6,9902,2094,1833,0,25139,11710,6,6,6,67,0,6.8158ns,-,-,-,-,28,-,-
GA,1,247,11829,3,9052,2022,732,0,19253,9183,3,3,3,23,-,7.2825ns,-,-,-,-,17,-,-
GA,1,248,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,249,11141,2,8558,1614,933,0,18487,8783,2,2,2,36,0,4.4981ns,-,-,-,-,9,-,-
GA,1,250,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,251,14121,4,10146,2064,1854,0,25767,11768,4,4,4,57,0,6.4658ns,-,-,-,-,18,-,-
GA,1,252,13965,2,10996,1614,1310,0,24196,11472,2,2,2,45,0,4.9864ns,-,-,-,-,9,-,-
GA,1,253,11602,2,9599,1398,586,0,18900,9041,2,2,2,19,0,4.856ns,-,-,-,-,9,-,-
GA,1,254,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,255,7680,6,4637,2112,854,14,12684,5818,7,7,7,63,-,4.4531ns,-,-,-,-,27,-,-
GA,1,256,11141,2,8558,1614,933,0,18487,8783,2,2,2,36,0,4.4981ns,-,-,-,-,9,-,-
GA,1,257,11602,2,9599,1398,586,0,18900,9041,2,2,2,19,0,4.856ns,-,-,-,-,9,-,-
GA,1,258,7759,5,4625,2106,958,0,12952,5990,6,6,6,70,-,4.6681ns,-,-,-,-,27,-,-
GA,1,259,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,260,7734,5,4625,2208,847,0,12764,5887,6,6,6,54,-,4.4481ns,-,-,-,-,27,-,-
GA,1,261,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,262,7561,4,4625,2100,784,0,12366,5703,5,5,5,52,-,4.3981ns,-,-,-,-,19,-,-
GA,1,263,11141,2,8558,1614,933,0,18487,8783,2,2,2,36,0,4.4981ns,-,-,-,-,9,-,-
GA,1,264,11898,4,8638,2064,1151,0,20606,9583,4,4,4,45,0,6.209ns,-,-,-,-,18,-,-
GA,1,265,11602,2,9599,1398,586,0,18900,9041,2,2,2,19,0,4.856ns,-,-,-,-,9,-,-
GA,1,266,14121,4,10146,2064,1854,0,25767,11768,4,4,4,57,0,6.4658ns,-,-,-,-,18,-,-
GA,1,267,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,268,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,269,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,270,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,271,11602,2,9599,1398,586,0,18900,9041,2,2,2,19,0,4.856ns,-,-,-,-,9,-,-
GA,1,272,11141,2,8558,1614,933,0,18487,8783,2,2,2,36,0,4.4981ns,-,-,-,-,9,-,-
GA,1,273,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,274,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,275,11602,2,9599,1398,586,0,18900,9041,2,2,2,19,0,4.856ns,-,-,-,-,9,-,-
GA,1,276,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,277,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,278,11602,2,9599,1398,586,0,18900,9041,2,2,2,19,0,4.856ns,-,-,-,-,9,-,-
GA,1,279,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,280,8778,4,6329,1620,767,4,14166,6663,4,4,4,58,0,4.6081ns,-,-,-,-,17,-,-
GA,1,281,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,282,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,283,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,284,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,285,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,286,11692,3,9192,1788,689,0,19033,8919,3,3,3,23,0,5.9653ns,-,-,-,-,10,-,-
GA,1,287,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,288,11704,2,9494,1506,681,0,19931,9493,2,2,2,23,0,4.6397ns,-,-,-,-,9,-,-
GA,1,289,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,290,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,291,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,292,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,293,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,294,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,295,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,296,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,297,8554,2,6317,1614,598,0,13469,6392,2,2,2,25,0,4.3897ns,-,-,-,-,9,-,-
GA,1,298,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,299,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,300,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,301,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,302,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,303,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,304,13183,3,10439,1518,1176,0,23727,11209,3,3,3,50,0,5.8588ns,-,-,-,-,10,-,-
GA,1,305,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,306,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,307,11141,2,8558,1614,933,0,18487,8783,2,2,2,36,0,4.4981ns,-,-,-,-,9,-,-
GA,1,308,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,309,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,310,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,311,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,312,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,313,11141,2,8558,1614,933,0,18487,8783,2,2,2,36,0,4.4981ns,-,-,-,-,9,-,-
GA,1,314,11692,3,9192,1788,689,0,19033,8919,3,3,3,23,0,5.9653ns,-,-,-,-,10,-,-
GA,1,315,19473,4,16299,1950,1189,0,33182,15866,4,4,4,35,0,5.9831ns,-,-,-,-,11,-,-
GA,1,316,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,317,11141,2,8558,1614,933,0,18487,8783,2,2,2,36,0,4.4981ns,-,-,-,-,9,-,-
GA,1,318,8961,2,6956,1398,586,0,14268,6826,2,2,2,21,0,4.4747ns,-,-,-,-,9,-,-
GA,1,319,11141,2,8558,1614,933,0,18487,8783,2,2,2,36,0,4.4981ns,-,-,-,-,9,-,-
GA,1,320,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,321,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,322,15201,4,12493,1992,674,4,25367,12002,4,4,4,38,0,6.0547ns,-,-,-,-,10,-,-
GA,1,323,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,324,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,325,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,326,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,327,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,328,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,329,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,330,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,331,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,332,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,333,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,334,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,335,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,336,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,337,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,338,18763,4,16051,1842,839,0,30716,14273,4,4,4,31,0,4.8447ns,-,-,-,-,11,-,-
GA,1,339,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,340,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,341,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,342,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,343,11838,3,9463,1554,782,0,20489,9764,4,4,4,39,-,4.5161ns,-,-,-,-,11,-,-
GA,1,344,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,345,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,346,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,347,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,348,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,349,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,350,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,351,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,352,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,353,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,354,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,355,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,356,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,357,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,358,17385,2,14882,1602,884,0,29421,13754,2,2,2,17,0,6.4237ns,-,-,-,-,3,-,-
GA,1,359,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,360,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,361,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,362,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,363,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,364,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,365,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,366,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,367,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,368,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,369,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,370,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,371,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,372,14162,2,12378,1296,472,0,24057,11382,2,2,2,16,0,6.1247ns,-,-,-,-,2,-,-
GA,1,373,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,374,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,375,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,376,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,377,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,378,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,379,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,380,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,381,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,382,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,383,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,384,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,385,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,386,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,387,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,388,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,389,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,390,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,391,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,392,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,393,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,394,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,395,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,396,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,397,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,398,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,399,11686,1,10438,1062,168,0,18956,9304,1,1,1,18,0,4.786ns,-,-,-,-,1,-,-
GA,1,400,15033,8,11913,1986,1044,4,25633,12125,9,9,9,86,-,5.0243ns,-,-,-,-,36,-,-
GA,1,401,15552,5,12511,1956,1045,0,26769,12784,5,5,5,40,0,4.7433ns,-,-,-,-,21,-,-
GA,1,402,12895,6,10458,1650,735,10,22080,10520,6,6,6,42,-,4.9127ns,-,-,-,-,29,-,-
GA,1,403,14726,7,10957,2100,1577,0,25368,11833,8,8,8,92,-,5.2789ns,-,-,-,-,29,-,-
GA,1,404,7099,7,4311,1950,778,14,12055,5728,7,7,7,46,-,4.3681ns,-,-,-,-,34,-,-
GA,1,405,16792,4,13489,1962,1300,0,27772,12878,4,4,4,41,-,4.5313ns,-,-,-,-,17,-,-
GA,1,406,14154,8,9164,2670,2230,0,24840,11351,8,8,8,90,-,4.6174ns,-,-,-,-,30,-,-
GA,1,407,11799,3,8864,1770,1126,0,20432,9609,4,4,4,39,-,4.7013ns,-,-,-,-,11,-,-
GA,1,408,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,409,14292,4,11612,1878,758,0,23828,11023,5,5,5,44,-,5.0603ns,-,-,-,-,14,-,-
GA,1,410,13002,9,8909,2106,1876,14,23532,10600,10,10,10,97,-,4.069ns,-,-,-,-,43,-,-
GA,1,411,,,,,,,,,,,,,,,,,,,,,
GA,1,412,14493,3,12205,1536,733,0,25870,12363,3,3,3,19,-,4.9127ns,-,-,-,-,17,-,-
GA,1,413,,,,,,,,,,,,,,,,,,,,,
GA,1,414,15041,6,11952,1938,1094,10,27027,12721,6,6,6,47,0,5.1788ns,-,-,-,-,21,-,-
GA,1,415,12635,7,9553,2106,898,10,19888,9325,8,8,8,68,-,5.1963ns,-,-,-,-,27,-,-
GA,1,416,11652,3,8738,2130,763,0,18871,8792,3,3,3,21,-,4.3081ns,-,-,-,-,17,-,-
GA,1,417,,,,,,,,,,,,,,,,,,,,,
GA,1,418,20189,8,16398,2088,1604,4,33410,15728,8,8,8,95,-,6.0433ns,-,-,-,-,28,-,-
GA,1,419,10399,7,7602,1956,808,0,17222,8098,7,7,7,33,-,4.0125ns,-,-,-,-,34,-,-
GA,1,420,16792,4,13489,1962,1300,0,27772,12878,4,4,4,41,-,4.5313ns,-,-,-,-,17,-,-
GA,1,421,14154,8,9164,2670,2230,0,24840,11351,8,8,8,90,-,4.6174ns,-,-,-,-,30,-,-
GA,1,422,18667,3,15146,1950,1528,0,31235,14548,3,3,3,43,0,5.1706ns,-,-,-,-,13,-,-
GA,1,423,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,424,15784,5,12934,1962,846,0,25919,11976,5,5,5,42,-,4.9313ns,-,-,-,-,23,-,-
GA,1,425,12851,4,10614,1620,587,0,21799,10437,4,4,4,30,-,4.9127ns,-,-,-,-,17,-,-
GA,1,426,16751,8,13384,2070,1224,4,27282,12744,8,8,8,69,-,6.0237ns,-,-,-,-,33,-,-
GA,1,427,,,,,,,,,,,,,,,,,,,,,
GA,1,428,14154,8,9164,2670,2230,0,24840,11351,8,8,8,90,-,4.6174ns,-,-,-,-,30,-,-
GA,1,429,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,430,12154,8,7543,2772,1766,0,19852,8948,8,8,8,73,-,4.8365ns,-,-,-,-,30,-,-
GA,1,431,12914,5,9467,1740,1648,0,24697,11345,5,5,5,59,-,7.0202ns,-,-,-,-,26,-,-
GA,1,432,14154,8,9164,2670,2230,0,24840,11351,8,8,8,90,-,4.6174ns,-,-,-,-,30,-,-
GA,1,433,20189,8,16398,2088,1604,4,33410,15728,8,8,8,95,-,6.0433ns,-,-,-,-,28,-,-
GA,1,434,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,435,14493,3,12205,1536,733,0,25870,12363,3,3,3,19,-,4.9127ns,-,-,-,-,17,-,-
GA,1,436,11976,5,9301,1428,1161,4,21063,10066,5,5,5,82,0,4.962ns,-,-,-,-,16,-,-
GA,1,437,,,,,,,,,,,,,,,,,,,,,
GA,1,438,14493,3,12205,1536,733,0,25870,12363,3,3,3,19,-,4.9127ns,-,-,-,-,17,-,-
GA,1,439,20206,8,16673,2088,1346,4,32609,15216,8,8,8,95,-,5.0265ns,-,-,-,-,28,-,-
GA,1,440,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,441,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,442,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,443,11636,7,7123,2580,1849,0,19180,8621,8,8,8,84,-,4.6825ns,-,-,-,-,27,-,-
GA,1,444,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,445,11976,5,9301,1428,1161,4,21063,10066,5,5,5,82,0,4.962ns,-,-,-,-,16,-,-
GA,1,446,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,447,14237,2,11980,1506,732,0,25471,12151,2,2,2,19,0,5.9014ns,-,-,-,-,9,-,-
GA,1,448,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,449,12154,8,7543,2772,1766,0,19852,8948,8,8,8,73,-,4.8365ns,-,-,-,-,30,-,-
GA,1,450,10834,3,8372,1410,1004,0,18793,9003,3,3,3,48,0,4.962ns,-,-,-,-,10,-,-
GA,1,451,9894,6,7042,1932,846,4,16379,7825,6,6,6,70,-,8.7566ns,-,-,-,-,24,-,-
GA,1,452,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,453,14493,3,12205,1536,733,0,25870,12363,3,3,3,19,-,4.9127ns,-,-,-,-,17,-,-
GA,1,454,18739,9,14932,2088,1619,4,31327,14743,9,9,9,96,-,6.0433ns,-,-,-,-,28,-,-
GA,1,455,12368,6,8431,2574,1315,0,19748,9237,6,6,6,48,-,6.1667ns,-,-,-,-,22,-,-
GA,1,456,18041,3,15537,1728,756,0,30201,13978,3,3,3,20,0,4.6066ns,-,-,-,-,9,-,-
GA,1,457,12412,6,8475,2574,1317,0,20443,9718,6,6,6,46,-,4.9781ns,-,-,-,-,22,-,-
GA,1,458,10461,8,7071,1656,1619,4,19654,9026,8,8,8,111,-,5.0064ns,-,-,-,-,33,-,-
GA,1,459,16549,2,13994,1506,1019,0,29785,14206,2,2,2,30,0,4.9127ns,-,-,-,-,9,-,-
GA,1,460,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,461,9358,5,7024,1452,800,4,15939,7656,6,6,6,78,-,4.962ns,-,-,-,-,19,-,-
GA,1,462,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,463,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,464,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,465,10834,3,8372,1410,1004,0,18793,9003,3,3,3,48,0,4.962ns,-,-,-,-,10,-,-
GA,1,466,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,467,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,468,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,469,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,470,10834,3,8372,1410,1004,0,18793,9003,3,3,3,48,0,4.962ns,-,-,-,-,10,-,-
GA,1,471,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,472,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,473,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,474,10834,3,8372,1410,1004,0,18793,9003,3,3,3,48,0,4.962ns,-,-,-,-,10,-,-
GA,1,475,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,476,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,477,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,478,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
