Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,cp_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
BF,1,1878,8312,21,4058,2994,1143,0,13983,6845,21,21,21,117,-,4.1493ns,-,-,-,-,30,-,-
BF,1,1879,8312,21,4058,2994,1143,0,13983,6845,21,21,21,117,-,4.1493ns,-,-,-,-,30,-,-
BF,1,1880,6189,14,2650,2412,1033,0,10620,5170,14,14,14,94,-,5.4159ns,-,-,-,-,22,-,-
BF,1,1881,6189,14,2650,2412,1033,0,10620,5170,14,14,14,94,-,5.4159ns,-,-,-,-,22,-,-
BF,1,1882,6189,14,2650,2412,1033,0,10620,5170,14,14,14,94,-,5.4159ns,-,-,-,-,22,-,-
BF,1,1883,6189,14,2650,2412,1033,0,10620,5170,14,14,14,94,-,5.4159ns,-,-,-,-,22,-,-
BF,1,1884,8312,21,4058,2994,1143,0,13983,6845,21,21,21,117,-,4.1493ns,-,-,-,-,30,-,-
BF,1,1885,8312,21,4058,2994,1143,0,13983,6845,21,21,21,117,-,4.1493ns,-,-,-,-,30,-,-
BF,1,1886,6189,14,2650,2412,1033,0,10620,5170,14,14,14,94,-,5.4159ns,-,-,-,-,22,-,-
BF,1,1887,6189,14,2650,2412,1033,0,10620,5170,14,14,14,94,-,5.4159ns,-,-,-,-,22,-,-
BF,1,1888,6189,14,2650,2412,1033,0,10620,5170,14,14,14,94,-,5.4159ns,-,-,-,-,22,-,-
BF,1,1889,6189,14,2650,2412,1033,0,10620,5170,14,14,14,94,-,5.4159ns,-,-,-,-,22,-,-
BF,1,1890,5618,10,1767,2856,871,15,8825,4218,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1891,5609,10,1767,2850,868,15,8812,4211,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1892,5618,10,1767,2856,871,15,8825,4218,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1893,5609,10,1767,2850,868,15,8812,4211,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1894,5618,10,1767,2856,871,15,8825,4218,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1895,5609,10,1767,2850,868,15,8812,4211,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1896,5618,10,1767,2856,871,15,8825,4218,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1897,5609,10,1767,2850,868,15,8812,4211,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1898,5618,10,1767,2856,871,15,8825,4218,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1899,5609,10,1767,2850,868,15,8812,4211,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1900,5618,10,1767,2856,871,15,8825,4218,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1901,5609,10,1767,2850,868,15,8812,4211,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1902,5618,10,1767,2856,871,15,8825,4218,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1903,5609,10,1767,2850,868,15,8812,4211,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1904,5618,10,1767,2856,871,15,8825,4218,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1905,5609,10,1767,2850,868,15,8812,4211,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1906,5618,10,1767,2856,871,15,8825,4218,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1907,5609,10,1767,2850,868,15,8812,4211,10,10,10,109,-,4.2016ns,-,-,-,-,38,-,-
BF,1,1908,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1909,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1910,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1911,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1912,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1913,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1914,7721,23,4067,2490,1033,0,13034,6370,23,23,23,131,-,4.1493ns,-,-,-,-,40,-,-
BF,1,1915,7721,23,4067,2490,1033,0,13034,6370,23,23,23,131,-,4.1493ns,-,-,-,-,40,-,-
BF,1,1916,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1917,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1918,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1919,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1920,7721,23,4067,2490,1033,0,13034,6370,23,23,23,131,-,4.1493ns,-,-,-,-,40,-,-
BF,1,1921,7721,23,4067,2490,1033,0,13034,6370,23,23,23,131,-,4.1493ns,-,-,-,-,40,-,-
BF,1,1922,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1923,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1924,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1925,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1926,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1927,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1928,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1929,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1930,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1931,6846,16,2777,2832,1091,15,11628,5557,16,16,16,131,-,4.2266ns,-,-,-,-,46,-,-
BF,1,1932,7721,23,4067,2490,1033,0,13034,6370,23,23,23,131,-,4.1493ns,-,-,-,-,40,-,-
BF,1,1933,7721,23,4067,2490,1033,0,13034,6370,23,23,23,131,-,4.1493ns,-,-,-,-,40,-,-
BF,1,1934,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1935,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1936,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1937,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1938,7721,23,4067,2490,1033,0,13034,6370,23,23,23,131,-,4.1493ns,-,-,-,-,40,-,-
BF,1,1939,7721,23,4067,2490,1033,0,13034,6370,23,23,23,131,-,4.1493ns,-,-,-,-,40,-,-
BF,1,1940,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1941,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1942,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1943,5996,16,2656,2220,1009,0,10411,5065,16,16,16,111,-,5.4159ns,-,-,-,-,32,-,-
BF,1,1944,9241,8,1780,4326,2950,15,16808,6949,8,8,8,170,-,4.2016ns,-,-,-,-,28,-,-
BF,1,1945,8768,9,1782,4332,2533,15,15125,6437,9,9,9,106,-,4.2016ns,-,-,-,-,31,-,-
BF,1,1946,9241,8,1780,4326,2950,15,16808,6949,8,8,8,170,-,4.2016ns,-,-,-,-,28,-,-
BF,1,1947,8768,9,1782,4332,2533,15,15125,6437,9,9,9,106,-,4.2016ns,-,-,-,-,31,-,-
BF,1,1948,9241,8,1780,4326,2950,15,16808,6949,8,8,8,170,-,4.2016ns,-,-,-,-,28,-,-
BF,1,1949,8768,9,1782,4332,2533,15,15125,6437,9,9,9,106,-,4.2016ns,-,-,-,-,31,-,-
BF,1,1950,9241,8,1780,4326,2950,15,16808,6949,8,8,8,170,-,4.2016ns,-,-,-,-,28,-,-
BF,1,1951,8768,9,1782,4332,2533,15,15125,6437,9,9,9,106,-,4.2016ns,-,-,-,-,31,-,-
BF,1,1952,9241,8,1780,4326,2950,15,16808,6949,8,8,8,170,-,4.2016ns,-,-,-,-,28,-,-
BF,1,1953,8768,9,1782,4332,2533,15,15125,6437,9,9,9,106,-,4.2016ns,-,-,-,-,31,-,-
BF,1,1954,9241,8,1780,4326,2950,15,16808,6949,8,8,8,170,-,4.2016ns,-,-,-,-,28,-,-
BF,1,1955,8768,9,1782,4332,2533,15,15125,6437,9,9,9,106,-,4.2016ns,-,-,-,-,31,-,-
BF,1,1956,9241,8,1780,4326,2950,15,16808,6949,8,8,8,170,-,4.2016ns,-,-,-,-,28,-,-
BF,1,1957,8768,9,1782,4332,2533,15,15125,6437,9,9,9,106,-,4.2016ns,-,-,-,-,31,-,-
BF,1,1958,9241,8,1780,4326,2950,15,16808,6949,8,8,8,170,-,4.2016ns,-,-,-,-,28,-,-
BF,1,1959,8768,9,1782,4332,2533,15,15125,6437,9,9,9,106,-,4.2016ns,-,-,-,-,31,-,-
BF,1,1960,9241,8,1780,4326,2950,15,16808,6949,8,8,8,170,-,4.2016ns,-,-,-,-,28,-,-
BF,1,1961,8768,9,1782,4332,2533,15,15125,6437,9,9,9,106,-,4.2016ns,-,-,-,-,31,-,-
BF,1,1962,10661,14,3022,4326,3104,15,19750,8519,14,14,14,194,-,4.2266ns,-,-,-,-,36,-,-
BF,1,1963,10019,15,2790,4314,2760,15,17975,7800,15,15,15,140,-,4.2266ns,-,-,-,-,39,-,-
BF,1,1964,10661,14,3022,4326,3104,15,19750,8519,14,14,14,194,-,4.2266ns,-,-,-,-,36,-,-
BF,1,1965,10019,15,2790,4314,2760,15,17975,7800,15,15,15,140,-,4.2266ns,-,-,-,-,39,-,-
BF,1,1966,10661,14,3022,4326,3104,15,19750,8519,14,14,14,194,-,4.2266ns,-,-,-,-,36,-,-
BF,1,1967,10019,15,2790,4314,2760,15,17975,7800,15,15,15,140,-,4.2266ns,-,-,-,-,39,-,-
BF,1,1968,11387,22,4203,3996,3010,0,20994,9323,22,22,22,178,-,4.1493ns,-,-,-,-,33,-,-
BF,1,1969,,,,,,,,,,,,,,,,,,,,,
BF,1,1970,8446,15,2581,3156,2558,0,15999,7002,15,15,15,151,-,5.4209ns,-,-,-,-,25,-,-
BF,1,1971,,,,,,,,,,,,,,,,,,,,,
BF,1,1972,8446,15,2581,3156,2558,0,15999,7002,15,15,15,151,-,5.4209ns,-,-,-,-,25,-,-
BF,1,1973,,,,,,,,,,,,,,,,,,,,,
BF,1,1974,11387,22,4203,3996,3010,0,20994,9323,22,22,22,178,-,4.1493ns,-,-,-,-,33,-,-
BF,1,1975,,,,,,,,,,,,,,,,,,,,,
BF,1,1976,8446,15,2581,3156,2558,0,15999,7002,15,15,15,151,-,5.4209ns,-,-,-,-,25,-,-
BF,1,1977,,,,,,,,,,,,,,,,,,,,,
BF,1,1978,8446,15,2581,3156,2558,0,15999,7002,15,15,15,151,-,5.4209ns,-,-,-,-,25,-,-
BF,1,1979,,,,,,,,,,,,,,,,,,,,,
BF,1,1980,10661,14,3022,4326,3104,15,19750,8519,14,14,14,194,-,4.2266ns,-,-,-,-,36,-,-
BF,1,1981,10019,15,2790,4314,2760,15,17975,7800,15,15,15,140,-,4.2266ns,-,-,-,-,39,-,-
BF,1,1982,10661,14,3022,4326,3104,15,19750,8519,14,14,14,194,-,4.2266ns,-,-,-,-,36,-,-
BF,1,1983,10019,15,2790,4314,2760,15,17975,7800,15,15,15,140,-,4.2266ns,-,-,-,-,39,-,-
BF,1,1984,10661,14,3022,4326,3104,15,19750,8519,14,14,14,194,-,4.2266ns,-,-,-,-,36,-,-
BF,1,1985,10019,15,2790,4314,2760,15,17975,7800,15,15,15,140,-,4.2266ns,-,-,-,-,39,-,-
BF,1,1986,11387,22,4203,3996,3010,0,20994,9323,22,22,22,178,-,4.1493ns,-,-,-,-,33,-,-
BF,1,1987,,,,,,,,,,,,,,,,,,,,,
BF,1,1988,8446,15,2581,3156,2558,0,15999,7002,15,15,15,151,-,5.4209ns,-,-,-,-,25,-,-
BF,1,1989,,,,,,,,,,,,,,,,,,,,,
BF,1,1990,8446,15,2581,3156,2558,0,15999,7002,15,15,15,151,-,5.4209ns,-,-,-,-,25,-,-
BF,1,1991,,,,,,,,,,,,,,,,,,,,,
BF,1,1992,11387,22,4203,3996,3010,0,20994,9323,22,22,22,178,-,4.1493ns,-,-,-,-,33,-,-
BF,1,1993,,,,,,,,,,,,,,,,,,,,,
BF,1,1994,8446,15,2581,3156,2558,0,15999,7002,15,15,15,151,-,5.4209ns,-,-,-,-,25,-,-
BF,1,1995,,,,,,,,,,,,,,,,,,,,,
BF,1,1996,8446,15,2581,3156,2558,0,15999,7002,15,15,15,151,-,5.4209ns,-,-,-,-,25,-,-
BF,1,1997,,,,,,,,,,,,,,,,,,,,,
BF,1,1998,12285,8,1756,4326,5961,9,26204,9769,8,8,8,233,-,4.4666ns,-,-,-,-,22,-,-
BF,1,1999,,,,,,,,,,,,,,,,,,,,,
BF,1,2000,12285,8,1756,4326,5961,9,26204,9769,8,8,8,233,-,4.4666ns,-,-,-,-,22,-,-
BF,1,2001,,,,,,,,,,,,,,,,,,,,,
BF,1,2002,12285,8,1756,4326,5961,9,26204,9769,8,8,8,233,-,4.4666ns,-,-,-,-,22,-,-
BF,1,2003,,,,,,,,,,,,,,,,,,,,,
BF,1,2004,12285,8,1756,4326,5961,9,26204,9769,8,8,8,233,-,4.4666ns,-,-,-,-,22,-,-
BF,1,2005,,,,,,,,,,,,,,,,,,,,,
BF,1,2006,12285,8,1756,4326,5961,9,26204,9769,8,8,8,233,-,4.4666ns,-,-,-,-,22,-,-
BF,1,2007,,,,,,,,,,,,,,,,,,,,,
BF,1,2008,12285,8,1756,4326,5961,9,26204,9769,8,8,8,233,-,4.4666ns,-,-,-,-,22,-,-
BF,1,2009,,,,,,,,,,,,,,,,,,,,,
BF,1,2010,12285,8,1756,4326,5961,9,26204,9769,8,8,8,233,-,4.4666ns,-,-,-,-,22,-,-
BF,1,2011,,,,,,,,,,,,,,,,,,,,,
BF,1,2012,12285,8,1756,4326,5961,9,26204,9769,8,8,8,233,-,4.4666ns,-,-,-,-,22,-,-
BF,1,2013,,,,,,,,,,,,,,,,,,,,,
BF,1,2014,12285,8,1756,4326,5961,9,26204,9769,8,8,8,233,-,4.4666ns,-,-,-,-,22,-,-
BF,1,2015,,,,,,,,,,,,,,,,,,,,,
BF,1,2016,13153,14,3003,4032,5904,0,27588,10797,14,14,14,214,-,4.3386ns,-,-,-,-,30,-,-
BF,1,2017,,,,,,,,,,,,,,,,,,,,,
BF,1,2018,13153,14,3003,4032,5904,0,27588,10797,14,14,14,214,-,4.3386ns,-,-,-,-,30,-,-
BF,1,2019,,,,,,,,,,,,,,,,,,,,,
BF,1,2020,13153,14,3003,4032,5904,0,27588,10797,14,14,14,214,-,4.3386ns,-,-,-,-,30,-,-
BF,1,2021,,,,,,,,,,,,,,,,,,,,,
BF,1,2022,14387,22,4221,3996,5989,0,29646,11944,22,22,22,181,-,4.1493ns,-,-,-,-,27,-,-
BF,1,2023,,,,,,,,,,,,,,,,,,,,,
BF,1,2024,14902,16,4793,3990,5955,0,29955,11992,16,16,16,164,-,5.4209ns,-,-,-,-,20,-,-
BF,1,2025,,,,,,,,,,,,,,,,,,,,,
BF,1,2026,14902,16,4793,3990,5955,0,29955,11992,16,16,16,164,-,5.4209ns,-,-,-,-,20,-,-
BF,1,2027,,,,,,,,,,,,,,,,,,,,,
BF,1,2028,14387,22,4221,3996,5989,0,29646,11944,22,22,22,181,-,4.1493ns,-,-,-,-,27,-,-
BF,1,2029,,,,,,,,,,,,,,,,,,,,,
BF,1,2030,14902,16,4793,3990,5955,0,29955,11992,16,16,16,164,-,5.4209ns,-,-,-,-,20,-,-
BF,1,2031,,,,,,,,,,,,,,,,,,,,,
BF,1,2032,14902,16,4793,3990,5955,0,29955,11992,16,16,16,164,-,5.4209ns,-,-,-,-,20,-,-
BF,1,2033,,,,,,,,,,,,,,,,,,,,,
BF,1,2034,13153,14,3003,4032,5904,0,27588,10797,14,14,14,214,-,4.3386ns,-,-,-,-,30,-,-
BF,1,2035,,,,,,,,,,,,,,,,,,,,,
BF,1,2036,13153,14,3003,4032,5904,0,27588,10797,14,14,14,214,-,4.3386ns,-,-,-,-,30,-,-
BF,1,2037,,,,,,,,,,,,,,,,,,,,,
BF,1,2038,13153,14,3003,4032,5904,0,27588,10797,14,14,14,214,-,4.3386ns,-,-,-,-,30,-,-
BF,1,2039,,,,,,,,,,,,,,,,,,,,,
BF,1,2040,14387,22,4221,3996,5989,0,29646,11944,22,22,22,181,-,4.1493ns,-,-,-,-,27,-,-
BF,1,2041,,,,,,,,,,,,,,,,,,,,,
BF,1,2042,14902,16,4793,3990,5955,0,29955,11992,16,16,16,164,-,5.4209ns,-,-,-,-,20,-,-
BF,1,2043,,,,,,,,,,,,,,,,,,,,,
BF,1,2044,14902,16,4793,3990,5955,0,29955,11992,16,16,16,164,-,5.4209ns,-,-,-,-,20,-,-
BF,1,2045,,,,,,,,,,,,,,,,,,,,,
BF,1,2046,14387,22,4221,3996,5989,0,29646,11944,22,22,22,181,-,4.1493ns,-,-,-,-,27,-,-
BF,1,2047,,,,,,,,,,,,,,,,,,,,,
BF,1,2048,14902,16,4793,3990,5955,0,29955,11992,16,16,16,164,-,5.4209ns,-,-,-,-,20,-,-
BF,1,2049,,,,,,,,,,,,,,,,,,,,,
BF,1,2050,14902,16,4793,3990,5955,0,29955,11992,16,16,16,164,-,5.4209ns,-,-,-,-,20,-,-
BF,1,2051,,,,,,,,,,,,,,,,,,,,,
BF,1,2052,6732,8,1766,3408,1385,15,11317,5079,8,8,8,158,-,4.2016ns,-,-,-,-,20,-,-
BF,1,2053,6264,9,1768,3414,967,15,9634,4552,9,9,9,100,-,4.2016ns,-,-,-,-,23,-,-
BF,1,2054,6732,8,1766,3408,1385,15,11317,5079,8,8,8,158,-,4.2016ns,-,-,-,-,20,-,-
BF,1,2055,6264,9,1768,3414,967,15,9634,4552,9,9,9,100,-,4.2016ns,-,-,-,-,23,-,-
BF,1,2056,6732,8,1766,3408,1385,15,11317,5079,8,8,8,158,-,4.2016ns,-,-,-,-,20,-,-
BF,1,2057,6264,9,1768,3414,967,15,9634,4552,9,9,9,100,-,4.2016ns,-,-,-,-,23,-,-
BF,1,2058,6732,8,1766,3408,1385,15,11317,5079,8,8,8,158,-,4.2016ns,-,-,-,-,20,-,-
BF,1,2059,6264,9,1768,3414,967,15,9634,4552,9,9,9,100,-,4.2016ns,-,-,-,-,23,-,-
BF,1,2060,6732,8,1766,3408,1385,15,11317,5079,8,8,8,158,-,4.2016ns,-,-,-,-,20,-,-
BF,1,2061,6264,9,1768,3414,967,15,9634,4552,9,9,9,100,-,4.2016ns,-,-,-,-,23,-,-
BF,1,2062,6732,8,1766,3408,1385,15,11317,5079,8,8,8,158,-,4.2016ns,-,-,-,-,20,-,-
BF,1,2063,6264,9,1768,3414,967,15,9634,4552,9,9,9,100,-,4.2016ns,-,-,-,-,23,-,-
BF,1,2064,6732,8,1766,3408,1385,15,11317,5079,8,8,8,158,-,4.2016ns,-,-,-,-,20,-,-
BF,1,2065,6264,9,1768,3414,967,15,9634,4552,9,9,9,100,-,4.2016ns,-,-,-,-,23,-,-
BF,1,2066,6732,8,1766,3408,1385,15,11317,5079,8,8,8,158,-,4.2016ns,-,-,-,-,20,-,-
BF,1,2067,6264,9,1768,3414,967,15,9634,4552,9,9,9,100,-,4.2016ns,-,-,-,-,23,-,-
BF,1,2068,6732,8,1766,3408,1385,15,11317,5079,8,8,8,158,-,4.2016ns,-,-,-,-,20,-,-
BF,1,2069,6264,9,1768,3414,967,15,9634,4552,9,9,9,100,-,4.2016ns,-,-,-,-,23,-,-
BF,1,2070,8151,14,3006,3408,1541,15,14258,6648,14,14,14,181,-,4.2266ns,-,-,-,-,28,-,-
BF,1,2071,7509,15,2774,3396,1197,15,12479,5925,15,15,15,127,-,4.2266ns,-,-,-,-,31,-,-
BF,1,2072,8151,14,3006,3408,1541,15,14258,6648,14,14,14,181,-,4.2266ns,-,-,-,-,28,-,-
BF,1,2073,7509,15,2774,3396,1197,15,12479,5925,15,15,15,127,-,4.2266ns,-,-,-,-,31,-,-
BF,1,2074,8151,14,3006,3408,1541,15,14258,6648,14,14,14,181,-,4.2266ns,-,-,-,-,28,-,-
BF,1,2075,7509,15,2774,3396,1197,15,12479,5925,15,15,15,127,-,4.2266ns,-,-,-,-,31,-,-
BF,1,2076,8759,21,4186,2982,1426,0,15318,7367,21,21,21,165,-,4.1493ns,-,-,-,-,24,-,-
BF,1,2077,,,,,,,,,,,,,,,,,,,,,
BF,1,2078,7562,13,3661,2400,1354,0,13321,6284,13,13,13,147,-,5.4209ns,-,-,-,-,15,-,-
BF,1,2079,,,,,,,,,,,,,,,,,,,,,
BF,1,2080,7562,13,3661,2400,1354,0,13321,6284,13,13,13,147,-,5.4209ns,-,-,-,-,15,-,-
BF,1,2081,,,,,,,,,,,,,,,,,,,,,
BF,1,2082,8759,21,4186,2982,1426,0,15318,7367,21,21,21,165,-,4.1493ns,-,-,-,-,24,-,-
BF,1,2083,,,,,,,,,,,,,,,,,,,,,
BF,1,2084,7562,13,3661,2400,1354,0,13321,6284,13,13,13,147,-,5.4209ns,-,-,-,-,15,-,-
BF,1,2085,,,,,,,,,,,,,,,,,,,,,
BF,1,2086,7562,13,3661,2400,1354,0,13321,6284,13,13,13,147,-,5.4209ns,-,-,-,-,15,-,-
BF,1,2087,,,,,,,,,,,,,,,,,,,,,
BF,1,2088,8151,14,3006,3408,1541,15,14258,6648,14,14,14,181,-,4.2266ns,-,-,-,-,28,-,-
BF,1,2089,7509,15,2774,3396,1197,15,12479,5925,15,15,15,127,-,4.2266ns,-,-,-,-,31,-,-
BF,1,2090,8151,14,3006,3408,1541,15,14258,6648,14,14,14,181,-,4.2266ns,-,-,-,-,28,-,-
BF,1,2091,7509,15,2774,3396,1197,15,12479,5925,15,15,15,127,-,4.2266ns,-,-,-,-,31,-,-
BF,1,2092,8151,14,3006,3408,1541,15,14258,6648,14,14,14,181,-,4.2266ns,-,-,-,-,28,-,-
BF,1,2093,7509,15,2774,3396,1197,15,12479,5925,15,15,15,127,-,4.2266ns,-,-,-,-,31,-,-
BF,1,2094,8759,21,4186,2982,1426,0,15318,7367,21,21,21,165,-,4.1493ns,-,-,-,-,24,-,-
BF,1,2095,,,,,,,,,,,,,,,,,,,,,
BF,1,2096,7562,13,3661,2400,1354,0,13321,6284,13,13,13,147,-,5.4209ns,-,-,-,-,15,-,-
BF,1,2097,,,,,,,,,,,,,,,,,,,,,
BF,1,2098,7562,13,3661,2400,1354,0,13321,6284,13,13,13,147,-,5.4209ns,-,-,-,-,15,-,-
BF,1,2099,,,,,,,,,,,,,,,,,,,,,
BF,1,2100,8759,21,4186,2982,1426,0,15318,7367,21,21,21,165,-,4.1493ns,-,-,-,-,24,-,-
BF,1,2101,,,,,,,,,,,,,,,,,,,,,
BF,1,2102,7562,13,3661,2400,1354,0,13321,6284,13,13,13,147,-,5.4209ns,-,-,-,-,15,-,-
BF,1,2103,,,,,,,,,,,,,,,,,,,,,
BF,1,2104,7562,13,3661,2400,1354,0,13321,6284,13,13,13,147,-,5.4209ns,-,-,-,-,15,-,-
BF,1,2105,,,,,,,,,,,,,,,,,,,,,
BF,1,2106,6083,9,1780,2868,1247,15,10526,4801,9,9,9,173,-,4.2016ns,-,-,-,-,29,-,-
BF,1,2107,5613,10,1782,2850,848,15,8844,4243,10,10,10,118,-,4.2016ns,-,-,-,-,32,-,-
BF,1,2108,6083,9,1780,2868,1247,15,10526,4801,9,9,9,173,-,4.2016ns,-,-,-,-,29,-,-
BF,1,2109,5613,10,1782,2850,848,15,8844,4243,10,10,10,118,-,4.2016ns,-,-,-,-,32,-,-
BF,1,2110,6083,9,1780,2868,1247,15,10526,4801,9,9,9,173,-,4.2016ns,-,-,-,-,29,-,-
BF,1,2111,5613,10,1782,2850,848,15,8844,4243,10,10,10,118,-,4.2016ns,-,-,-,-,32,-,-
BF,1,2112,6083,9,1780,2868,1247,15,10526,4801,9,9,9,173,-,4.2016ns,-,-,-,-,29,-,-
BF,1,2113,5613,10,1782,2850,848,15,8844,4243,10,10,10,118,-,4.2016ns,-,-,-,-,32,-,-
BF,1,2114,6083,9,1780,2868,1247,15,10526,4801,9,9,9,173,-,4.2016ns,-,-,-,-,29,-,-
BF,1,2115,5613,10,1782,2850,848,15,8844,4243,10,10,10,118,-,4.2016ns,-,-,-,-,32,-,-
BF,1,2116,6083,9,1780,2868,1247,15,10526,4801,9,9,9,173,-,4.2016ns,-,-,-,-,29,-,-
BF,1,2117,5613,10,1782,2850,848,15,8844,4243,10,10,10,118,-,4.2016ns,-,-,-,-,32,-,-
BF,1,2118,6083,9,1780,2868,1247,15,10526,4801,9,9,9,173,-,4.2016ns,-,-,-,-,29,-,-
BF,1,2119,5613,10,1782,2850,848,15,8844,4243,10,10,10,118,-,4.2016ns,-,-,-,-,32,-,-
BF,1,2120,6083,9,1780,2868,1247,15,10526,4801,9,9,9,173,-,4.2016ns,-,-,-,-,29,-,-
BF,1,2121,5613,10,1782,2850,848,15,8844,4243,10,10,10,118,-,4.2016ns,-,-,-,-,32,-,-
BF,1,2122,6083,9,1780,2868,1247,15,10526,4801,9,9,9,173,-,4.2016ns,-,-,-,-,29,-,-
BF,1,2123,5613,10,1782,2850,848,15,8844,4243,10,10,10,118,-,4.2016ns,-,-,-,-,32,-,-
BF,1,2124,7503,15,3022,2844,1418,15,13434,6321,15,15,15,204,-,4.1866ns,-,-,-,-,37,-,-
BF,1,2125,6864,16,2790,2832,1077,15,11703,5608,16,16,16,150,-,4.2266ns,-,-,-,-,40,-,-
BF,1,2126,7503,15,3022,2844,1418,15,13434,6321,15,15,15,204,-,4.1866ns,-,-,-,-,37,-,-
BF,1,2127,6864,16,2790,2832,1077,15,11703,5608,16,16,16,150,-,4.2266ns,-,-,-,-,40,-,-
BF,1,2128,7503,15,3022,2844,1418,15,13434,6321,15,15,15,204,-,4.1866ns,-,-,-,-,37,-,-
BF,1,2129,6864,16,2790,2832,1077,15,11703,5608,16,16,16,150,-,4.2266ns,-,-,-,-,40,-,-
BF,1,2130,8192,23,4203,2490,1310,0,14426,6918,23,23,23,189,-,4.1493ns,-,-,-,-,34,-,-
BF,1,2131,,,,,,,,,,,,,,,,,,,,,
BF,1,2132,6243,16,2581,2220,1276,0,11405,5388,16,16,16,166,-,5.4209ns,-,-,-,-,26,-,-
BF,1,2133,,,,,,,,,,,,,,,,,,,,,
